"item_id","item_type","milestone","epic_id","title","user_value","scope","dependencies","owner_type","estimate_person_days","acceptance_criteria","definition_of_done","master_spec_sections","api_operation_ids","critical_path","parallel_track","scope_exclusions","requirement_ids","delivery_status","target_release","evidence_refs","test_refs"
"M22-US-03","USER_STORY","M22","EP-M22","Discord 送礼常驻入口与匿名低点击流程","老板从专用频道置顶卡进入私密选择，不需要先找到订单。","新增 gift_entry_channel_id、持久入口投影、启动/配置恢复；实现陪玩、礼物、匿名、余额不足续接和最终确认组件。","M22-US-02","bot_api","3-4","入口单卡收敛并置顶；公开默认最短路径；匿名只增加一次可选点击；token 绑定 Actor/Guild/选择且重启安全。","组件限制、真实 Sapphire handler、启动恢复、消息丢失、Bot 回归和移动端 UAT 通过。","主规格 §M22.4","getStandaloneGiftCenter;checkStandaloneGiftAffordability;createStandaloneGiftRequest","yes","gift_discord","不在 Bot 保存余额、资格、价格或匿名最终事实，不使用进程内会话 Map。","GIFT2-01;GIFT2-02;GIFT2-04","IN_PROGRESS","P0","BOT:m22-gift-entry","AT-GIFT2-001;AT-GIFT2-002;AT-GIFT2-004"
"M22-US-04","USER_STORY","M22","EP-M22","客服辅助送礼指令与资金授权","具备专用权限的客服可依据老板本人授权消息，在本人二次验证后直接预留老板余额完成同一送礼流程。","实现 Discord 消息右键入口、同 Guild 可信客户解析、一次性 challenge、客服 TOTP、必填原因、原子预留与完整审计。","M22-US-02;M22-US-03","product_security_api_bot","4-6","采用模式 B；客服是最终确认人；客户意图绑定消息作者/频道/消息；付款人由 API 解析；客户端不能指定 senderId；错误、过期或重放零写入。","RBAC/TOTP、API/Bot、越权、资金并发、匿名与审计测试全部通过，并完成真实 Guild 客服流程 UAT。","主规格 §M22","createStaffGiftAssistChallenge;getStaffGiftAssistChallenge;checkStaffGiftAssistAffordability;createStaffAssistedGiftRequest","yes","gift_staff_assist","专用 gift.assist；L1-L4 可自助登记 MFA；十分钟/五次失败/单次消费 challenge；不复用 Dashboard session step-up。","GIFT2-05","IN_PROGRESS","P0","CONTRACT:m22-staff-gift-assist-mode-b","AT-GIFT2-005"
"M22-US-05","USER_STORY","M22","EP-M22","匿名播报、恢复与外部 UAT 收口","老板、陪玩、客服和运营可证明公开/匿名送礼都不泄露身份且不会重复扣款。","在 M22-US-06 自动门禁通过后，验证审核、批准、捕获、匿名模板、重放、删卡恢复、桌面/手机点击和订单入口兼容。","M22-US-03;M22-US-04;M22-US-06","qa_release","2-3","匿名公共卡和陪玩投影只显示匿名老板；内部对账可追踪；重试单卡单扣；三条入口共享资金状态机。","非 UI 自动门禁、真实 Guild 多角色 UAT、TODO、验收矩阵与具名签署一致。","主规格 §M22","none","yes","gift_release","不以合成探针代替老板/陪玩/客服外部验收，不公开内部 sender。","GIFT2-02;GIFT2-03;GIFT2-04;GIFT2-05","PLANNED","P0","GATE:m22-standalone-gifts","AT-GIFT2-001;AT-GIFT2-002;AT-GIFT2-003;AT-GIFT2-004;AT-GIFT2-005"
"M22-US-06","USER_STORY","M22","EP-M22","礼物非 UI 自动化与隔离测试数据","开发、QA 和发布人员可重复证明三条送礼入口共享正确的资金、权限、匿名、幂等和恢复语义。","建立每次运行自动迁移/销毁的隔离 PostgreSQL fixture；参数化覆盖订单内、独立、客服辅助、审核、捕获/释放、TOTP、并发、Outbox 和 Discord payload 隐私。","M22-US-02","qa_automation_backend","5-7","数据库只 Seed 前置条件，业务动作全部经统一 API/Worker；失败路径零业务写入；成功路径单次预留/捕获/消费/公告；匿名和 TOTP 禁止泄露。","专项先 RED 后 GREEN；隔离 PostgreSQL、API/DB、Bot adapter、Worker/隐私矩阵、三次稳定性、全仓回归、验收矩阵和证据全部通过；真实 Discord UI 仍保持待外部 UAT。","主规格 §M22","none","yes","gift_non_ui_automation","不自动点击真实 Discord，不使用用户 Token，不连接生产数据库，不以直接改表执行礼物状态迁移，不代签 Desktop/Mobile、右键菜单或 ephemeral 可见性。","GIFT2-01;GIFT2-02;GIFT2-03;GIFT2-04;GIFT2-05;GIFT-01;GIFT-02;GIFT-03;GIFT-04;FUND-03;FUND-04","DONE","P0","PLAN:m22-gift-non-ui-automation","AT-GFT-001;AT-GFT-002;AT-GFT-003;AT-GFT-004;AT-GFT-005;AT-GFT-006;AT-GFT-007;AT-GFT-008;AT-GFT-009;AT-GFT-010;AT-GFT-012;AT-GFT-013;AT-GFT-014;AT-GFT-015;AT-RES-003;AT-RES-008;AT-RES-009;AT-RES-010;AT-RES-011;AT-GIFT2-001;AT-GIFT2-002;AT-GIFT2-003;AT-GIFT2-004;AT-GIFT2-005"
"EP-M23","EPIC","M23","EP-M23","全业务非 UI 自动化与隔离门禁","开发、QA 和发布人员可重复证明礼物之外八个 P0 业务域的事务、资金、权限、隐私和恢复语义。","77 个 BNUI 场景、共用隔离 PostgreSQL Harness、fixture kernel、统一断言、机器报告和三层 CI 门禁。","M22-US-06","qa_automation_backend","36-52 (aggregate; do not sum with children)","八域场景顺序实施；失败零写入；成功断言领域、资金、审计和 Outbox；外部 UAT 状态失败关闭。","九个 M23 Story 独立提交、逐项证据、专项稳定性、全仓回归和 release 门禁一致。","P0 其他业务非 UI 自动化实施总计划","none","yes","non_ui_automation","不自动点击真实 Discord/Dashboard，不连接外部支付或生产数据库，不代签外部 UAT。","NUI-01;NUI-02;NUI-03;NUI-04;NUI-05;NUI-06;NUI-07;NUI-08","IN_PROGRESS","P0","PLAN:p0-non-ui-automation","none"
"M23-US-01","USER_STORY","M23","EP-M23","合同、覆盖盘点与共用 Harness","所有后续领域使用同一安全、可复现的 PostgreSQL 和断言基础设施。","冻结 77 场景；建立本地 Unix socket 临时 PostgreSQL、安全守卫、当前 migration、fixture、故障注入、快照、资金/审计/隐私断言和报告 schema；M22 礼物复用。","M22-US-06","qa_automation_backend","4-6","普通或远程数据库失败关闭；实例可隔离迁移销毁或显式保留失败现场；礼物兼容。","Harness RED/GREEN、连续三次、环境预检、类型检查、礼物专项和证据通过。","P0 其他业务非 UI 自动化实施总计划 §4-§5;§9 NUI-A0","none","yes","non_ui_harness","不实现任一业务域场景，不读取普通 DATABASE_URL，不吞掉 PostgreSQL 停止错误。","NUI-01","DONE","P0","evidence/P0/M23-US-01/summary.md","none"
"M23-US-02","USER_STORY","M23","EP-M23","账户、入驻与钱包非 UI 自动化","团队可重复证明账户身份、Profile 和内部 CAT 钱包关键不变量。","完成 9 个 BNUI-ACC/WLT 场景及真实 PostgreSQL 并发、审计和零写入快照。","M23-US-01","qa_api_database","4-6","可信身份、Guild、充值、退款、余额公式、幂等和 Provider 退役边界一致。","领域专项、三次稳定性、证据和精确验收映射通过。","P0 其他业务非 UI 自动化实施总计划 §6.1;§9 NUI-A1","none","yes","non_ui_account_wallet","不连接支付渠道，不保存完整凭证，不由客户端计算余额。","NUI-02","DONE","P0","evidence/P0/M23-US-02/summary.md","AT-ACC-001;AT-ACC-002;AT-ACC-003;AT-ACC-004;AT-ONB-001;AT-ONB-002;AT-ONB-006;AT-PRF-002;AT-PRF-004;AT-PRF-006;AT-PL-002;AT-WAL-001;AT-WAL-002;AT-WAL-003;AT-WAL-004;AT-WAL-005;AT-WAL-006;AT-WAL-007;AT-WAL-008;AT-WAL-009;AT-WAL-010;AT-WLT-011;AT-WLT-012;AT-WLT-013;AT-WHK-001;AT-WHK-002;AT-WHK-003;AT-CAT-004;AT-CAT-005"
"M23-US-03","USER_STORY","M23","EP-M23","目录、套餐、标签与陪玩非 UI 自动化","团队可重复证明目录版本和陪玩资格不会被错误覆盖或跨 Guild 污染。","完成 8 个 BNUI-CAT/PKG/TAG/PLY 场景。","M23-US-02","qa_api_database","4-5","版本不可变、并发发布、历史回显、准入和分成快照一致。","领域专项、三次稳定性、证据和精确验收映射通过。","P0 其他业务非 UI 自动化实施总计划 §6.2;§9 NUI-A2","none","yes","non_ui_catalog_player","不追改历史订单，不在 fixture 复制目录规则。","NUI-03","DONE","P0","evidence/P0/M23-US-03/summary.md","AT-CAT-001;AT-CAT-002;AT-ARC-001;AT-TAG-001;AT-TAG-002;AT-TAG-004;AT-MULTI-012;AT-MULTI-014;AT-ONB-005;AT-DOP-005;AT-COMP-001;AT-COMP-002"
"M23-US-04","USER_STORY","M23","EP-M23","下单、候选池与服务状态机非 UI 自动化","团队可重复证明订单从报价到完成的并发、预留、选择和逐名就绪语义。","完成 18 个 BNUI-ORD/SEL/RDY/SVC 场景，含订单与礼物跨来源资金并发。","M23-US-03","qa_api_database_worker","7-10","真实事务锁、原预留、幂等、终选活动槽、全员陪玩就绪和完成结算一致。","领域专项、三次稳定性、M22 兼容修复、证据和精确验收映射通过。","P0 其他业务非 UI 自动化实施总计划 §6.3-§6.4;§9 NUI-A3","none","yes","non_ui_order_lifecycle","不恢复自动派单或客户 readiness，不由客户端派生报价和状态。","NUI-04","DONE","P0","evidence/P0/M23-US-04/summary.md","AT-CAT-002;AT-CAT-003;AT-CHN-001;AT-CHN-003;AT-ORD-001;AT-ORD-002;AT-ORD-003;AT-ORD-004;AT-PL-001;AT-RES-001;AT-RES-003;AT-REV-004;AT-PRJ-001;AT-DSP-001;AT-DSP-002;AT-DSP-003;AT-DSP-004;AT-DSP-011;AT-DSP-012;AT-DSP-014;AT-DSP-015;AT-DSP-016;AT-DSP-019;AT-DSP-020;AT-SEL-001;AT-SEL-002;AT-SEL-003;AT-SEL-004;AT-SEL-005;AT-SEL-006;AT-SEL-007;AT-SEL-008;AT-RDY-001;AT-RDY-002;AT-RDY-003;AT-RDY-004;AT-RDY-005;AT-SVC-001;AT-SVC-002;AT-SVC-003;AT-SVC-004;AT-STATE-001;AT-MULTI-003;AT-MULTI-004;AT-MULTI-006;AT-MULTI-007;AT-MULTI-008;AT-MULTI-009;AT-MULTI-011;AT-MULTI-013"
"M23-US-05","USER_STORY","M23","EP-M23","取消、退款、改派与客服接管非 UI 自动化","团队可重复证明高风险结案和客服动作不会产生部分资金事实。","完成 12 个 BNUI-CXL/ORD/SUP/APR 场景。","M23-US-04","qa_api_database_worker","5-7","预览 token、部分结案、改派、认领、暂停恢复、审批竞态和 transcript 隐私一致。","领域专项、三次稳定性、证据和精确验收映射通过。","P0 其他业务非 UI 自动化实施总计划 §6.4-§6.5;§9 NUI-A4","none","yes","non_ui_support_cancellation","不绕过审批、权限、step-up 或追加资金记录。","NUI-05","DONE","P0","evidence/P0/M23-US-05/summary.md","AT-CXL-001;AT-CXL-002;AT-CXL-003;AT-CXL-004;AT-CAN-001;AT-CAN-002;AT-CAN-004;AT-CAN-007;AT-CAN-008;AT-CAN-003;AT-CAN-009;AT-SUP-003;AT-MULTI-010;AT-MULTI-015;AT-SUP-001;AT-SUP-002;AT-RBAC-001;AT-RBAC-002;AT-SUP-005;AT-SUP-006;AT-SUP-011;AT-SUP-010;AT-SUP-013;AT-DOP-002;AT-SUX-002;AT-SUX-003;AT-SUX-004;AT-RBAC-003;AT-RBAC-004;AT-RBAC-005;AT-RBAC-006;AT-AUD-001;AT-RBAC-011;AT-AUD-005"
"M23-US-06","USER_STORY","M23","EP-M23","消费、收益与返佣非 UI 自动化","团队可重复证明订单财务事实只追加且返佣全链路保密。","完成 9 个 BNUI-FIN/REF/HIS 场景并组合读取 M22 礼物报告。","M23-US-05","qa_api_database","4-6","消费、收益、冲正、互斥来源、整数返佣、重放和四级隐私矩阵一致。","领域专项、三次稳定性、证据和精确验收映射通过。","P0 其他业务非 UI 自动化实施总计划 §6.6;§9 NUI-A5","none","yes","non_ui_finance_referral","不复制礼物业务动作，不泄露来源用户或受益关系。","NUI-06","DONE","P0","evidence/P0/M23-US-06/summary.md","AT-EAR-001;AT-MULTI-004;AT-COMP-002;AT-REF-001;AT-EAR-002;AT-EAR-003;AT-REF-004;AT-RFP-004;AT-REF-002;AT-RFP-001;AT-RFP-002;AT-REF-003;AT-RFP-003;AT-REF-005;AT-RFP-008;AT-HIS-002;AT-RFP-005;AT-RFP-006;AT-RFP-007;AT-TML-002;AT-HIS-001;AT-TML-001"
"M23-US-07","USER_STORY","M23","EP-M23","周报与结算非 UI 自动化","团队可重复证明周报、结算和人工转账登记可重放且跨 Guild 隔离。","完成 9 个 BNUI-RPT/SET 场景。","M23-US-06","qa_api_database_worker","4-5","修订追加、高额异人复核、转账登记、替代链和导出隐私一致。","领域专项、三次稳定性、证据和精确验收映射通过。","P0 其他业务非 UI 自动化实施总计划 §6.7;§9 NUI-A6","none","yes","non_ui_settlements","不连接银行或第三方转账，不建立 USD 第二账本。","NUI-07","DONE","P0","evidence/P0/M23-US-07/summary.md","AT-RPT-001;AT-RPT-002;AT-RPT-007;AT-RPT-008;AT-RPT-006;AT-SET-001;AT-SET-002;AT-SET-003;AT-SET-004;AT-SET-005;AT-SET-010;AT-AUD-005;AT-SET-006"
"M23-US-08","USER_STORY","M23","EP-M23","治理、投影、评价与恢复非 UI 自动化","团队可重复证明权限、配置、审计、投影和恢复在失败重放后仍收敛。","完成 12 个 BNUI-AUTH/RBAC/ROL/CFG/AUD/MET/LST/STATE/REC/REVW/BOT 场景。","M23-US-07","qa_api_bot_worker","4-6","可信 Actor、累积权限、游标、Outbox、评价隐私和 fake transport 恢复一致。","领域专项、三次稳定性、quality 门禁、证据和精确验收映射通过。","P0 其他业务非 UI 自动化实施总计划 §6.8;§9 NUI-A7","none","yes","non_ui_governance","不以 Discord Role 或适配器替代 API 授权，不代签真实客户端 UAT。","NUI-08","DONE","P0","evidence/P0/M23-US-08/summary.md","AT-AUTH-001;AT-AUTH-002;AT-AUTH-003;AT-RBAC-001;AT-RBAC-002;AT-RBAC-007;AT-RBAC-008;AT-RBAC-009;AT-RBAC-010;AT-RBAC-011;AT-ROL-001;AT-ROL-002;AT-ROL-003;AT-ROL-004;AT-ROL-005;AT-CFG-001;AT-CFG-002;AT-CFG-003;AT-CFG-004;AT-CFG-005;AT-CFG-006;AT-CFG-007;AT-CFG-008;AT-CFG-009;AT-AUD-001;AT-AUD-002;AT-AUD-003;AT-AUD-004;AT-MET-001;AT-MET-002;AT-MET-003;AT-MET-004;AT-MET-005;AT-MET-006;AT-MET-007;AT-MET-008;AT-LST-001;AT-LST-002;AT-LST-003;AT-LST-008;AT-STATE-002;AT-STATE-003;AT-STATE-004;AT-STATE-005;AT-REC-003;AT-REC-004;AT-REVIEW-001;AT-REVIEW-002;AT-REVIEW-003;AT-REVIEW-004;AT-BOT-REV-003;AT-BOT-REV-004;AT-ACT-004;AT-EXP-004;AT-EXP-005"
"M23-US-09","USER_STORY","M23","EP-M23","组合门禁、CI 与证据收口","发布人员获得 PR quick、main full、release 三层可信门禁。","建立三层脚本、机器报告、十次 full 稳定性、M22/Dashboard/外部状态组合和最终验收矩阵。","M23-US-08","qa_release","3-4","77 场景全自动化；release 对缺失外部必需证据失败关闭；报告脱敏可复现。","三层门禁、全仓回归、验收矩阵、TODO、九个独立提交和完成审计全部通过。","P0 其他业务非 UI 自动化实施总计划 §10-§11;§9 NUI-A8","none","yes","non_ui_release_gate","不把自动化部分覆盖写成外部 UAT 已完成。","NUI-01;NUI-02;NUI-03;NUI-04;NUI-05;NUI-06;NUI-07;NUI-08","IN_PROGRESS","P0","evidence/P0/M23-US-09/summary.md","AT-REV-006;AT-BOT-REV-005"
